nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
366,8.20E-01,5.00E-03,6.84E-03,-3.78E-04,-3.70E-05
367,8.25E-01,5.00E-03,6.74E-03,-3.28E-04,-3.54E-05
368,8.30E-01,5.00E-03,6.64E-03,-2.80E-04,-3.37E-05
369,8.35E-01,5.00E-03,6.53E-03,-2.35E-04,-3.19E-05
370,8.40E-01,5.00E-03,6.42E-03,-1.92E-04,-3.02E-05
371,8.45E-01,5.00E-03,6.31E-03,-1.52E-04,-2.83E-05
372,8.50E-01,5.00E-03,6.19E-03,-1.14E-04,-2.65E-05
373,8.55E-01,5.00E-03,6.08E-03,-7.92E-05,-2.45E-05
374,8.60E-01,5.00E-03,5.97E-03,-4.66E-05,-2.24E-05
375,8.65E-01,5.00E-03,5.85E-03,-1.66E-05,-2.05E-05
376,8.70E-01,5.00E-03,5.74E-03,1.04E-05,-1.86E-05
377,8.75E-01,5.00E-03,5.62E-03,3.47E-05,-1.65E-05
378,8.80E-01,5.00E-03,5.51E-03,5.66E-05,-1.46E-05
379,8.85E-01,5.00E-03,5.40E-03,7.55E-05,-1.28E-05
380,8.90E-01,5.00E-03,5.29E-03,9.17E-05,-1.08E-05
381,8.95E-01,5.00E-03,5.19E-03,1.06E-04,-8.68E-06
382,9.00E-01,5.00E-03,5.08E-03,1.16E-04,-6.63E-06
383,9.05E-01,5.00E-03,4.98E-03,1.25E-04,-4.77E-06
384,9.10E-01,5.00E-03,4.88E-03,1.30E-04,-2.95E-06
385,9.15E-01,5.00E-03,4.79E-03,1.33E-04,-1.15E-06
386,9.20E-01,5.00E-03,4.70E-03,1.34E-04,6.11E-07
387,9.25E-01,5.00E-03,4.62E-03,1.33E-04,2.30E-06
388,9.30E-01,5.00E-03,4.54E-03,1.29E-04,3.88E-06
389,9.35E-01,5.00E-03,4.47E-03,1.23E-04,5.32E-06
390,9.40E-01,5.00E-03,4.41E-03,1.15E-04,6.64E-06
391,9.45E-01,5.00E-03,4.35E-03,1.06E-04,7.80E-06
392,9.50E-01,5.00E-03,4.30E-03,9.50E-05,8.75E-06
393,9.55E-01,5.00E-03,4.26E-03,8.30E-05,9.47E-06
394,9.60E-01,5.00E-03,4.23E-03,7.03E-05,9.91E-06
395,9.65E-01,5.00E-03,4.20E-03,5.72E-05,1.00E-05
396,9.70E-01,5.00E-03,4.19E-03,4.41E-05,9.75E-06
397,9.75E-01,5.00E-03,4.18E-03,3.17E-05,9.03E-06
398,9.80E-01,5.00E-03,4.18E-03,2.07E-05,7.77E-06
399,9.85E-01,5.00E-03,4.18E-03,1.15E-05,5.94E-06
400,9.90E-01,5.00E-03,4.19E-03,4.98E-06,3.64E-06
401,9.95E-01,5.00E-03,4.20E-03,1.32E-06,1.32E-06
402,1.00E+00,5.00E-03,4.20E-03,0.00E+00,0.00E+00
403,0.00E+00,1.00E-02,-3.37E-06,0.00E+00,0.00E+00
404,5.00E-03,1.00E-02,-2.33E-06,4.69E-06,-7.33E-06
405,1.00E-02,1.00E-02,3.69E-10,1.32E-05,-1.32E-05
406,1.50E-02,1.00E-02,-1.67E-06,2.46E-05,-1.68E-05
407,2.00E-02,1.00E-02,-1.18E-05,3.75E-05,-1.79E-05
408,2.50E-02,1.00E-02,-3.07E-05,5.04E-05,-1.71E-05
409,3.00E-02,1.00E-02,-5.87E-05,6.16E-05,-1.47E-05
410,3.50E-02,1.00E-02,-9.47E-05,7.03E-05,-1.12E-05
411,4.00E-02,1.00E-02,-1.39E-04,7.57E-05,-6.56E-06
412,4.50E-02,1.00E-02,-1.91E-04,7.69E-05,-1.27E-06
413,5.00E-02,1.00E-02,-2.49E-04,7.34E-05,4.40E-06
414,5.50E-02,1.00E-02,-3.12E-04,6.49E-05,1.05E-05
415,6.00E-02,1.00E-02,-3.80E-04,5.15E-05,1.68E-05
416,6.50E-02,1.00E-02,-4.53E-04,3.28E-05,2.30E-05
417,7.00E-02,1.00E-02,-5.29E-04,8.59E-06,2.91E-05
418,7.50E-02,1.00E-02,-6.08E-04,-2.09E-05,3.54E-05
419,8.00E-02,1.00E-02,-6.89E-04,-5.58E-05,4.16E-05
420,8.50E-02,1.00E-02,-7.72E-04,-9.60E-05,4.77E-05
421,9.00E-02,1.00E-02,-8.55E-04,-1.41E-04,5.39E-05
422,9.50E-02,1.00E-02,-9.40E-04,-1.92E-04,5.98E-05
423,1.00E-01,1.00E-02,-1.02E-03,-2.47E-04,6.54E-05
424,1.05E-01,1.00E-02,-1.11E-03,-3.07E-04,7.08E-05
425,1.10E-01,1.00E-02,-1.19E-03,-3.72E-04,7.60E-05
426,1.15E-01,1.00E-02,-1.27E-03,-4.41E-04,8.10E-05
427,1.20E-01,1.00E-02,-1.35E-03,-5.14E-04,8.58E-05
428,1.25E-01,1.00E-02,-1.43E-03,-5.92E-04,9.04E-05
429,1.30E-01,1.00E-02,-1.51E-03,-6.73E-04,9.47E-05
430,1.35E-01,1.00E-02,-1.58E-03,-7.58E-04,9.88E-05
431,1.40E-01,1.00E-02,-1.66E-03,-8.47E-04,1.03E-04
432,1.45E-01,1.00E-02,-1.73E-03,-9.38E-04,1.06E-04
433,1.50E-01,1.00E-02,-1.79E-03,-1.03E-03,1.10E-04
434,1.55E-01,1.00E-02,-1.86E-03,-1.13E-03,1.13E-04
435,1.60E-01,1.00E-02,-1.92E-03,-1.23E-03,1.16E-04
436,1.65E-01,1.00E-02,-1.98E-03,-1.33E-03,1.19E-04
437,1.70E-01,1.00E-02,-2.03E-03,-1.44E-03,1.22E-04
438,1.75E-01,1.00E-02,-2.08E-03,-1.55E-03,1.24E-04
439,1.80E-01,1.00E-02,-2.13E-03,-1.66E-03,1.27E-04
440,1.85E-01,1.00E-02,-2.18E-03,-1.77E-03,1.29E-04
441,1.90E-01,1.00E-02,-2.22E-03,-1.88E-03,1.31E-04
442,1.95E-01,1.00E-02,-2.26E-03,-2.00E-03,1.32E-04
443,2.00E-01,1.00E-02,-2.29E-03,-2.12E-03,1.34E-04
444,2.05E-01,1.00E-02,-2.32E-03,-2.23E-03,1.35E-04
445,2.10E-01,1.00E-02,-2.34E-03,-2.35E-03,1.37E-04
446,2.15E-01,1.00E-02,-2.37E-03,-2.47E-03,1.38E-04
447,2.20E-01,1.00E-02,-2.38E-03,-2.59E-03,1.39E-04
448,2.25E-01,1.00E-02,-2.40E-03,-2.71E-03,1.39E-04
449,2.30E-01,1.00E-02,-2.41E-03,-2.84E-03,1.40E-04
450,2.35E-01,1.00E-02,-2.41E-03,-2.96E-03,1.40E-04
451,2.40E-01,1.00E-02,-2.42E-03,-3.08E-03,1.40E-04
452,2.45E-01,1.00E-02,-2.41E-03,-3.21E-03,1.41E-04
453,2.50E-01,1.00E-02,-2.41E-03,-3.33E-03,1.41E-04
454,2.55E-01,1.00E-02,-2.40E-03,-3.45E-03,1.41E-04
455,2.60E-01,1.00E-02,-2.39E-03,-3.58E-03,1.41E-04
456,2.65E-01,1.00E-02,-2.37E-03,-3.70E-03,1.41E-04
457,2.70E-01,1.00E-02,-2.35E-03,-3.83E-03,1.41E-04
458,2.75E-01,1.00E-02,-2.32E-03,-3.95E-03,1.40E-04
459,2.80E-01,1.00E-02,-2.29E-03,-4.07E-03,1.40E-04
460,2.85E-01,1.00E-02,-2.26E-03,-4.19E-03,1.39E-04
461,2.90E-01,1.00E-02,-2.22E-03,-4.31E-03,1.38E-04
462,2.95E-01,1.00E-02,-2.18E-03,-4.43E-03,1.37E-04
463,3.00E-01,1.00E-02,-2.13E-03,-4.55E-03,1.36E-04
464,3.05E-01,1.00E-02,-2.08E-03,-4.67E-03,1.35E-04
465,3.10E-01,1.00E-02,-2.03E-03,-4.79E-03,1.33E-04
466,3.15E-01,1.00E-02,-1.97E-03,-4.91E-03,1.32E-04
467,3.20E-01,1.00E-02,-1.91E-03,-5.02E-03,1.30E-04
468,3.25E-01,1.00E-02,-1.85E-03,-5.13E-03,1.29E-04
469,3.30E-01,1.00E-02,-1.78E-03,-5.25E-03,1.27E-04
470,3.35E-01,1.00E-02,-1.70E-03,-5.36E-03,1.25E-04
471,3.40E-01,1.00E-02,-1.62E-03,-5.46E-03,1.23E-04
472,3.45E-01,1.00E-02,-1.54E-03,-5.57E-03,1.21E-04
473,3.50E-01,1.00E-02,-1.46E-03,-5.68E-03,1.19E-04
474,3.55E-01,1.00E-02,-1.37E-03,-5.78E-03,1.16E-04
475,3.60E-01,1.00E-02,-1.28E-03,-5.88E-03,1.14E-04
476,3.65E-01,1.00E-02,-1.18E-03,-5.98E-03,1.11E-04
477,3.70E-01,1.00E-02,-1.08E-03,-6.07E-03,1.09E-04
478,3.75E-01,1.00E-02,-9.74E-04,-6.17E-03,1.06E-04
479,3.80E-01,1.00E-02,-8.66E-04,-6.26E-03,1.03E-04
480,3.85E-01,1.00E-02,-7.55E-04,-6.35E-03,9.97E-05
481,3.90E-01,1.00E-02,-6.40E-04,-6.43E-03,9.65E-05
482,3.95E-01,1.00E-02,-5.21E-04,-6.52E-03,9.32E-05
483,4.00E-01,1.00E-02,-3.99E-04,-6.59E-03,8.98E-05
484,4.05E-01,1.00E-02,-2.74E-04,-6.67E-03,8.63E-05
485,4.10E-01,1.00E-02,-1.45E-04,-6.75E-03,8.27E-05
486,4.15E-01,1.00E-02,-1.34E-05,-6.82E-03,7.89E-05
487,4.20E-01,1.00E-02,1.22E-04,-6.88E-03,7.51E-05
488,4.25E-01,1.00E-02,2.60E-04,-6.95E-03,7.11E-05
489,4.30E-01,1.00E-02,4.01E-04,-7.01E-03,6.70E-05
490,4.35E-01,1.00E-02,5.44E-04,-7.06E-03,6.28E-05
491,4.40E-01,1.00E-02,6.91E-04,-7.12E-03,5.86E-05
492,4.45E-01,1.00E-02,8.40E-04,-7.17E-03,5.42E-05
493,4.50E-01,1.00E-02,9.92E-04,-7.21E-03,4.97E-05
494,4.55E-01,1.00E-02,1.15E-03,-7.25E-03,4.51E-05
495,4.60E-01,1.00E-02,1.30E-03,-7.29E-03,4.04E-05
496,4.65E-01,1.00E-02,1.46E-03,-7.32E-03,3.57E-05
497,4.70E-01,1.00E-02,1.62E-03,-7.35E-03,3.08E-05
498,4.75E-01,1.00E-02,1.78E-03,-7.38E-03,2.59E-05
499,4.80E-01,1.00E-02,1.95E-03,-7.40E-03,2.09E-05
500,4.85E-01,1.00E-02,2.11E-03,-7.41E-03,1.58E-05
501,4.90E-01,1.00E-02,2.28E-03,-7.42E-03,1.07E-05
502,4.95E-01,1.00E-02,2.45E-03,-7.43E-03,5.50E-06
503,5.00E-01,1.00E-02,2.61E-03,-7.43E-03,2.35E-07
504,5.05E-01,1.00E-02,2.78E-03,-7.43E-03,-5.08E-06
505,5.10E-01,1.00E-02,2.95E-03,-7.42E-03,-1.04E-05
506,5.15E-01,1.00E-02,3.12E-03,-7.41E-03,-1.58E-05
507,5.20E-01,1.00E-02,3.29E-03,-7.39E-03,-2.12E-05
508,5.25E-01,1.00E-02,3.46E-03,-7.37E-03,-2.67E-05
509,5.30E-01,1.00E-02,3.63E-03,-7.35E-03,-3.21E-05
510,5.35E-01,1.00E-02,3.80E-03,-7.32E-03,-3.76E-05
511,5.40E-01,1.00E-02,3.97E-03,-7.28E-03,-4.30E-05
512,5.45E-01,1.00E-02,4.14E-03,-7.24E-03,-4.85E-05
513,5.50E-01,1.00E-02,4.31E-03,-7.20E-03,-5.39E-05
514,5.55E-01,1.00E-02,4.47E-03,-7.15E-03,-5.93E-05
515,5.60E-01,1.00E-02,4.64E-03,-7.09E-03,-6.47E-05
516,5.65E-01,1.00E-02,4.80E-03,-7.03E-03,-7.01E-05
517,5.70E-01,1.00E-02,4.96E-03,-6.97E-03,-7.53E-05
518,5.75E-01,1.00E-02,5.11E-03,-6.90E-03,-8.06E-05
519,5.80E-01,1.00E-02,5.27E-03,-6.83E-03,-8.57E-05
520,5.85E-01,1.00E-02,5.42E-03,-6.75E-03,-9.08E-05
521,5.90E-01,1.00E-02,5.57E-03,-6.67E-03,-9.58E-05
522,5.95E-01,1.00E-02,5.72E-03,-6.58E-03,-1.01E-04
523,6.00E-01,1.00E-02,5.86E-03,-6.49E-03,-1.06E-04
524,6.05E-01,1.00E-02,6.00E-03,-6.40E-03,-1.10E-04
525,6.10E-01,1.00E-02,6.13E-03,-6.30E-03,-1.15E-04
526,6.15E-01,1.00E-02,6.27E-03,-6.20E-03,-1.19E-04
527,6.20E-01,1.00E-02,6.39E-03,-6.09E-03,-1.24E-04
528,6.25E-01,1.00E-02,6.52E-03,-5.98E-03,-1.28E-04
529,6.30E-01,1.00E-02,6.63E-03,-5.87E-03,-1.32E-04
530,6.35E-01,1.00E-02,6.75E-03,-5.75E-03,-1.36E-04
531,6.40E-01,1.00E-02,6.85E-03,-5.63E-03,-1.39E-04
532,6.45E-01,1.00E-02,6.96E-03,-5.51E-03,-1.43E-04
533,6.50E-01,1.00E-02,7.05E-03,-5.38E-03,-1.46E-04
534,6.55E-01,1.00E-02,7.15E-03,-5.26E-03,-1.49E-04
535,6.60E-01,1.00E-02,7.23E-03,-5.12E-03,-1.52E-04
536,6.65E-01,1.00E-02,7.31E-03,-4.99E-03,-1.55E-04
537,6.70E-01,1.00E-02,7.39E-03,-4.85E-03,-1.57E-04
538,6.75E-01,1.00E-02,7.46E-03,-4.72E-03,-1.59E-04
539,6.80E-01,1.00E-02,7.52E-03,-4.58E-03,-1.61E-04
540,6.85E-01,1.00E-02,7.57E-03,-4.43E-03,-1.63E-04
541,6.90E-01,1.00E-02,7.62E-03,-4.29E-03,-1.65E-04
542,6.95E-01,1.00E-02,7.67E-03,-4.15E-03,-1.66E-04
543,7.00E-01,1.00E-02,7.70E-03,-4.00E-03,-1.67E-04
544,7.05E-01,1.00E-02,7.73E-03,-3.86E-03,-1.68E-04
545,7.10E-01,1.00E-02,7.76E-03,-3.71E-03,-1.68E-04
546,7.15E-01,1.00E-02,7.77E-03,-3.56E-03,-1.68E-04
547,7.20E-01,1.00E-02,7.78E-03,-3.42E-03,-1.68E-04
548,7.25E-01,1.00E-02,7.79E-03,-3.27E-03,-1.67E-04
549,7.30E-01,1.00E-02,7.79E-03,-3.12E-03,-1.67E-04
550,7.35E-01,1.00E-02,7.78E-03,-2.98E-03,-1.66E-04
551,7.40E-01,1.00E-02,7.76E-03,-2.83E-03,-1.66E-04
552,7.45E-01,1.00E-02,7.74E-03,-2.69E-03,-1.64E-04
553,7.50E-01,1.00E-02,7.71E-03,-2.55E-03,-1.63E-04
554,7.55E-01,1.00E-02,7.68E-03,-2.40E-03,-1.61E-04
555,7.60E-01,1.00E-02,7.64E-03,-2.26E-03,-1.59E-04
556,7.65E-01,1.00E-02,7.60E-03,-2.13E-03,-1.56E-04
557,7.70E-01,1.00E-02,7.54E-03,-1.99E-03,-1.54E-04
558,7.75E-01,1.00E-02,7.49E-03,-1.86E-03,-1.51E-04
559,7.80E-01,1.00E-02,7.43E-03,-1.73E-03,-1.48E-04
560,7.85E-01,1.00E-02,7.36E-03,-1.60E-03,-1.44E-04
561,7.90E-01,1.00E-02,7.29E-03,-1.48E-03,-1.41E-04
562,7.95E-01,1.00E-02,7.21E-03,-1.36E-03,-1.37E-04
563,8.00E-01,1.00E-02,7.13E-03,-1.24E-03,-1.33E-04
564,8.05E-01,1.00E-02,7.05E-03,-1.12E-03,-1.28E-04
565,8.10E-01,1.00E-02,6.96E-03,-1.01E-03,-1.24E-04
566,8.15E-01,1.00E-02,6.86E-03,-9.06E-04,-1.19E-04
567,8.20E-01,1.00E-02,6.77E-03,-8.03E-04,-1.14E-04
568,8.25E-01,1.00E-02,6.67E-03,-7.05E-04,-1.09E-04
569,8.30E-01,1.00E-02,6.57E-03,-6.11E-04,-1.04E-04
570,8.35E-01,1.00E-02,6.46E-03,-5.22E-04,-9.90E-05
571,8.40E-01,1.00E-02,6.36E-03,-4.37E-04,-9.35E-05
572,8.45E-01,1.00E-02,6.25E-03,-3.58E-04,-8.79E-05
573,8.50E-01,1.00E-02,6.14E-03,-2.83E-04,-8.22E-05
574,8.55E-01,1.00E-02,6.03E-03,-2.13E-04,-7.63E-05
575,8.60E-01,1.00E-02,5.92E-03,-1.48E-04,-7.03E-05
576,8.65E-01,1.00E-02,5.81E-03,-8.82E-05,-6.42E-05
577,8.70E-01,1.00E-02,5.70E-03,-3.36E-05,-5.82E-05
578,8.75E-01,1.00E-02,5.59E-03,1.57E-05,-5.22E-05
579,8.80E-01,1.00E-02,5.48E-03,5.98E-05,-4.63E-05
580,8.85E-01,1.00E-02,5.37E-03,9.85E-05,-4.03E-05
581,8.90E-01,1.00E-02,5.27E-03,1.32E-04,-3.42E-05
582,8.95E-01,1.00E-02,5.16E-03,1.61E-04,-2.81E-05
583,9.00E-01,1.00E-02,5.06E-03,1.84E-04,-2.22E-05
584,9.05E-01,1.00E-02,4.96E-03,2.02E-04,-1.64E-05
585,9.10E-01,1.00E-02,4.87E-03,2.16E-04,-1.07E-05
586,9.15E-01,1.00E-02,4.78E-03,2.24E-04,-5.15E-06
587,9.20E-01,1.00E-02,4.70E-03,2.28E-04,1.10E-07
588,9.25E-01,1.00E-02,4.62E-03,2.28E-04,5.15E-06
589,9.30E-01,1.00E-02,4.54E-03,2.23E-04,9.92E-06
590,9.35E-01,1.00E-02,4.48E-03,2.14E-04,1.43E-05
591,9.40E-01,1.00E-02,4.41E-03,2.02E-04,1.83E-05
592,9.45E-01,1.00E-02,4.36E-03,1.87E-04,2.18E-05
593,9.50E-01,1.00E-02,4.31E-03,1.68E-04,2.46E-05
594,9.55E-01,1.00E-02,4.27E-03,1.48E-04,2.68E-05
595,9.60E-01,1.00E-02,4.24E-03,1.26E-04,2.81E-05
596,9.65E-01,1.00E-02,4.21E-03,1.04E-04,2.85E-05
597,9.70E-01,1.00E-02,4.20E-03,8.14E-05,2.78E-05
598,9.75E-01,1.00E-02,4.19E-03,5.99E-05,2.58E-05
599,9.80E-01,1.00E-02,4.19E-03,4.03E-05,2.24E-05
600,9.85E-01,1.00E-02,4.19E-03,2.38E-05,1.76E-05
601,9.90E-01,1.00E-02,4.20E-03,1.14E-05,1.14E-05
602,9.95E-01,1.00E-02,4.20E-03,3.64E-06,4.98E-06
603,1.00E+00,1.00E-02,4.21E-03,0.00E+00,0.00E+00
604,0.00E+00,1.50E-02,-1.40E-06,0.00E+00,0.00E+00
605,5.00E-03,1.50E-02,-5.93E-07,6.16E-06,-1.43E-05
606,1.00E-02,1.50E-02,1.68E-06,1.68E-05,-2.46E-05
607,1.50E-02,1.50E-02,1.39E-08,3.04E-05,-3.04E-05
608,2.00E-02,1.50E-02,-1.03E-05,4.54E-05,-3.19E-05
609,2.50E-02,1.50E-02,-2.88E-05,5.95E-05,-2.98E-05
610,3.00E-02,1.50E-02,-5.58E-05,7.11E-05,-2.47E-05
611,3.50E-02,1.50E-02,-8.96E-05,7.89E-05,-1.73E-05
612,4.00E-02,1.50E-02,-1.31E-04,8.20E-05,-8.18E-06
613,4.50E-02,1.50E-02,-1.80E-04,7.91E-05,2.30E-06
614,5.00E-02,1.50E-02,-2.34E-04,6.96E-05,1.37E-05
615,5.50E-02,1.50E-02,-2.94E-04,5.34E-05,2.57E-05
616,6.00E-02,1.50E-02,-3.58E-04,3.01E-05,3.82E-05
617,6.50E-02,1.50E-02,-4.27E-04,-7.71E-07,5.09E-05
618,7.00E-02,1.50E-02,-4.99E-04,-3.94E-05,6.37E-05
619,7.50E-02,1.50E-02,-5.73E-04,-8.56E-05,7.64E-05
620,8.00E-02,1.50E-02,-6.50E-04,-1.39E-04,8.91E-05
621,8.50E-02,1.50E-02,-7.28E-04,-2.01E-04,1.02E-04
622,9.00E-02,1.50E-02,-8.07E-04,-2.70E-04,1.14E-04
623,9.50E-02,1.50E-02,-8.87E-04,-3.46E-04,1.26E-04
624,1.00E-01,1.50E-02,-9.67E-04,-4.29E-04,1.37E-04
625,1.05E-01,1.50E-02,-1.05E-03,-5.19E-04,1.48E-04
626,1.10E-01,1.50E-02,-1.13E-03,-6.15E-04,1.59E-04
627,1.15E-01,1.50E-02,-1.20E-03,-7.18E-04,1.69E-04
628,1.20E-01,1.50E-02,-1.28E-03,-8.27E-04,1.79E-04
629,1.25E-01,1.50E-02,-1.36E-03,-9.42E-04,1.89E-04
630,1.30E-01,1.50E-02,-1.43E-03,-1.06E-03,1.98E-04
631,1.35E-01,1.50E-02,-1.50E-03,-1.19E-03,2.06E-04
632,1.40E-01,1.50E-02,-1.57E-03,-1.32E-03,2.14E-04
633,1.45E-01,1.50E-02,-1.64E-03,-1.46E-03,2.22E-04
634,1.50E-01,1.50E-02,-1.70E-03,-1.60E-03,2.29E-04
635,1.55E-01,1.50E-02,-1.76E-03,-1.74E-03,2.36E-04
636,1.60E-01,1.50E-02,-1.82E-03,-1.89E-03,2.42E-04
637,1.65E-01,1.50E-02,-1.88E-03,-2.04E-03,2.48E-04
638,1.70E-01,1.50E-02,-1.93E-03,-2.20E-03,2.53E-04
639,1.75E-01,1.50E-02,-1.98E-03,-2.36E-03,2.58E-04
640,1.80E-01,1.50E-02,-2.03E-03,-2.52E-03,2.63E-04
641,1.85E-01,1.50E-02,-2.07E-03,-2.68E-03,2.68E-04
642,1.90E-01,1.50E-02,-2.11E-03,-2.85E-03,2.72E-04
643,1.95E-01,1.50E-02,-2.15E-03,-3.02E-03,2.75E-04
644,2.00E-01,1.50E-02,-2.18E-03,-3.19E-03,2.78E-04
645,2.05E-01,1.50E-02,-2.21E-03,-3.37E-03,2.81E-04
646,2.10E-01,1.50E-02,-2.23E-03,-3.54E-03,2.84E-04
647,2.15E-01,1.50E-02,-2.25E-03,-3.72E-03,2.86E-04
648,2.20E-01,1.50E-02,-2.27E-03,-3.90E-03,2.88E-04
649,2.25E-01,1.50E-02,-2.28E-03,-4.08E-03,2.90E-04
650,2.30E-01,1.50E-02,-2.29E-03,-4.26E-03,2.91E-04
651,2.35E-01,1.50E-02,-2.30E-03,-4.44E-03,2.92E-04
652,2.40E-01,1.50E-02,-2.30E-03,-4.63E-03,2.93E-04
653,2.45E-01,1.50E-02,-2.30E-03,-4.81E-03,2.94E-04
654,2.50E-01,1.50E-02,-2.29E-03,-4.99E-03,2.94E-04
655,2.55E-01,1.50E-02,-2.28E-03,-5.17E-03,2.94E-04
656,2.60E-01,1.50E-02,-2.27E-03,-5.36E-03,2.94E-04
657,2.65E-01,1.50E-02,-2.25E-03,-5.54E-03,2.93E-04
658,2.70E-01,1.50E-02,-2.23E-03,-5.72E-03,2.92E-04
659,2.75E-01,1.50E-02,-2.21E-03,-5.90E-03,2.91E-04
660,2.80E-01,1.50E-02,-2.18E-03,-6.08E-03,2.90E-04
661,2.85E-01,1.50E-02,-2.14E-03,-6.26E-03,2.88E-04
662,2.90E-01,1.50E-02,-2.11E-03,-6.44E-03,2.87E-04
663,2.95E-01,1.50E-02,-2.07E-03,-6.62E-03,2.85E-04
664,3.00E-01,1.50E-02,-2.02E-03,-6.80E-03,2.82E-04
665,3.05E-01,1.50E-02,-1.97E-03,-6.97E-03,2.80E-04
666,3.10E-01,1.50E-02,-1.92E-03,-7.14E-03,2.77E-04
667,3.15E-01,1.50E-02,-1.86E-03,-7.31E-03,2.74E-04
668,3.20E-01,1.50E-02,-1.80E-03,-7.48E-03,2.71E-04
669,3.25E-01,1.50E-02,-1.74E-03,-7.65E-03,2.67E-04
670,3.30E-01,1.50E-02,-1.67E-03,-7.82E-03,2.64E-04
671,3.35E-01,1.50E-02,-1.60E-03,-7.98E-03,2.60E-04
672,3.40E-01,1.50E-02,-1.52E-03,-8.14E-03,2.56E-04
673,3.45E-01,1.50E-02,-1.44E-03,-8.30E-03,2.51E-04
674,3.50E-01,1.50E-02,-1.36E-03,-8.45E-03,2.46E-04
675,3.55E-01,1.50E-02,-1.27E-03,-8.60E-03,2.41E-04
676,3.60E-01,1.50E-02,-1.18E-03,-8.75E-03,2.36E-04
677,3.65E-01,1.50E-02,-1.09E-03,-8.89E-03,2.31E-04
678,3.70E-01,1.50E-02,-9.90E-04,-9.04E-03,2.25E-04
679,3.75E-01,1.50E-02,-8.88E-04,-9.17E-03,2.19E-04
680,3.80E-01,1.50E-02,-7.83E-04,-9.31E-03,2.13E-04
681,3.85E-01,1.50E-02,-6.74E-04,-9.44E-03,2.07E-04
682,3.90E-01,1.50E-02,-5.61E-04,-9.56E-03,2.00E-04
683,3.95E-01,1.50E-02,-4.46E-04,-9.69E-03,1.93E-04
684,4.00E-01,1.50E-02,-3.26E-04,-9.80E-03,1.86E-04
685,4.05E-01,1.50E-02,-2.04E-04,-9.92E-03,1.79E-04
686,4.10E-01,1.50E-02,-7.83E-05,-1.00E-02,1.71E-04
687,4.15E-01,1.50E-02,5.04E-05,-1.01E-02,1.64E-04
688,4.20E-01,1.50E-02,1.82E-04,-1.02E-02,1.55E-04
689,4.25E-01,1.50E-02,3.17E-04,-1.03E-02,1.47E-04
690,4.30E-01,1.50E-02,4.54E-04,-1.04E-02,1.39E-04
691,4.35E-01,1.50E-02,5.95E-04,-1.05E-02,1.30E-04
692,4.40E-01,1.50E-02,7.38E-04,-1.06E-02,1.21E-04
693,4.45E-01,1.50E-02,8.83E-04,-1.06E-02,1.12E-04
694,4.50E-01,1.50E-02,1.03E-03,-1.07E-02,1.03E-04
695,4.55E-01,1.50E-02,1.18E-03,-1.08E-02,9.31E-05
696,4.60E-01,1.50E-02,1.33E-03,-1.08E-02,8.34E-05
697,4.65E-01,1.50E-02,1.49E-03,-1.09E-02,7.35E-05
698,4.70E-01,1.50E-02,1.64E-03,-1.09E-02,6.34E-05
699,4.75E-01,1.50E-02,1.80E-03,-1.09E-02,5.32E-05
700,4.80E-01,1.50E-02,1.96E-03,-1.10E-02,4.28E-05
701,4.85E-01,1.50E-02,2.12E-03,-1.10E-02,3.23E-05
702,4.90E-01,1.50E-02,2.29E-03,-1.10E-02,2.16E-05
703,4.95E-01,1.50E-02,2.45E-03,-1.10E-02,1.08E-05
704,5.00E-01,1.50E-02,2.61E-03,-1.10E-02,-7.88E-08
705,5.05E-01,1.50E-02,2.78E-03,-1.10E-02,-1.11E-05
706,5.10E-01,1.50E-02,2.94E-03,-1.10E-02,-2.22E-05
707,5.15E-01,1.50E-02,3.11E-03,-1.10E-02,-3.33E-05
708,5.20E-01,1.50E-02,3.27E-03,-1.10E-02,-4.45E-05
709,5.25E-01,1.50E-02,3.44E-03,-1.09E-02,-5.58E-05
710,5.30E-01,1.50E-02,3.61E-03,-1.09E-02,-6.71E-05
711,5.35E-01,1.50E-02,3.77E-03,-1.09E-02,-7.84E-05
712,5.40E-01,1.50E-02,3.94E-03,-1.08E-02,-8.97E-05
713,5.45E-01,1.50E-02,4.10E-03,-1.07E-02,-1.01E-04
714,5.50E-01,1.50E-02,4.26E-03,-1.07E-02,-1.12E-04
715,5.55E-01,1.50E-02,4.42E-03,-1.06E-02,-1.23E-04
716,5.60E-01,1.50E-02,4.58E-03,-1.05E-02,-1.35E-04
717,5.65E-01,1.50E-02,4.74E-03,-1.04E-02,-1.46E-04
718,5.70E-01,1.50E-02,4.89E-03,-1.03E-02,-1.57E-04
719,5.75E-01,1.50E-02,5.05E-03,-1.02E-02,-1.67E-04
720,5.80E-01,1.50E-02,5.20E-03,-1.01E-02,-1.78E-04
721,5.85E-01,1.50E-02,5.35E-03,-1.00E-02,-1.89E-04
722,5.90E-01,1.50E-02,5.49E-03,-9.90E-03,-1.99E-04
723,5.95E-01,1.50E-02,5.64E-03,-9.77E-03,-2.09E-04
724,6.00E-01,1.50E-02,5.77E-03,-9.64E-03,-2.19E-04
725,6.05E-01,1.50E-02,5.91E-03,-9.50E-03,-2.29E-04
726,6.10E-01,1.50E-02,6.04E-03,-9.36E-03,-2.38E-04
